#collected from http://www.nrc.gov/reading-rm/doc-collections/event-status/reactor-status/PowerReactorStatusForLast365Days.txt on 8/30/2014
ReportDt|Unit|Power
10/07/2013|Brunswick 2|100
10/07/2013|Byron 1|100
10/07/2013|Byron 2|100
10/07/2013|Callaway|100
10/07/2013|Calvert Cliffs 1|100
10/07/2013|Calvert Cliffs 2|100
10/07/2013|Catawba 1|100
10/07/2013|Catawba 2|0
10/07/2013|Clinton|3
10/07/2013|Columbia Generating Station|100
10/07/2013|Comanche Peak 1|100
10/07/2013|Comanche Peak 2|100
10/07/2013|Cooper|100
10/07/2013|D.C. Cook 1|100
10/07/2013|D.C. Cook 2|0
10/07/2013|Davis-Besse|100
10/07/2013|Diablo Canyon 1|100
10/07/2013|Diablo Canyon 2|100
10/07/2013|Dresden 2|100
10/07/2013|Dresden 3|100
10/07/2013|Duane Arnold|100
10/07/2013|Farley 1|0
10/07/2013|Farley 2|100
10/07/2013|Fermi 2|100
10/07/2013|FitzPatrick|100
10/07/2013|Fort Calhoun|0
10/07/2013|Ginna|100
10/07/2013|Grand Gulf 1|0
10/07/2013|Harris 1|100
10/07/2013|Hatch 1|100
10/07/2013|Hatch 2|100
10/07/2013|Hope Creek 1|96
10/07/2013|Indian Point 2|100
10/07/2013|Indian Point 3|100
10/07/2013|La Salle 1|100
10/07/2013|La Salle 2|100
10/07/2013|Limerick 1|100
10/07/2013|Limerick 2|100
10/07/2013|McGuire 1|100
10/07/2013|McGuire 2|100
10/07/2013|Millstone 2|100
10/07/2013|Millstone 3|100
10/07/2013|Monticello|100
10/07/2013|Nine Mile Point 1|100
10/07/2013|Nine Mile Point 2|100
10/07/2013|North Anna 1|0
10/07/2013|North Anna 2|100
10/07/2013|Oconee 1|100
10/07/2013|Oconee 2|97
10/07/2013|Oconee 3|100
10/07/2013|Oyster Creek|0
10/07/2013|Palisades|100
10/07/2013|Palo Verde 1|100
10/07/2013|Palo Verde 2|100
10/07/2013|Palo Verde 3|0
10/07/2013|Peach Bottom 2|100
10/07/2013|Peach Bottom 3|0
10/07/2013|Perry 1|100
10/07/2013|Pilgrim 1|100
10/07/2013|Point Beach 1|100
10/07/2013|Point Beach 2|100
10/07/2013|Prairie Island 1|100
10/07/2013|Prairie Island 2|0
10/07/2013|Quad Cities 1|100
10/07/2013|Quad Cities 2|100
10/07/2013|River Bend 1|100
10/07/2013|Robinson 2|0
10/07/2013|Saint Lucie 1|0
10/07/2013|Saint Lucie 2|100
10/07/2013|Salem 1|100
10/07/2013|Salem 2|100
10/07/2013|Seabrook 1|100
10/07/2013|Sequoyah 1|79
10/07/2013|Sequoyah 2|100
10/07/2013|South Texas 1|0
10/07/2013|South Texas 2|100
10/07/2013|Summer|100
10/07/2013|Surry 1|100
10/07/2013|Surry 2|100
10/07/2013|Susquehanna 1|100
10/07/2013|Susquehanna 2|100
10/07/2013|Three Mile Island 1|100
10/07/2013|Turkey Point 3|100
10/07/2013|Turkey Point 4|100
10/07/2013|Vermont Yankee|100
10/07/2013|Vogtle 1|100
10/07/2013|Vogtle 2|100
10/07/2013|Waterford 3|100
10/07/2013|Watts Bar 1|100
10/07/2013|Wolf Creek 1|100
10/06/2013|Arkansas Nuclear 1|83
10/06/2013|Arkansas Nuclear 2|100
10/06/2013|Beaver Valley 1|0
10/06/2013|Beaver Valley 2|100
10/06/2013|Braidwood 1|100
10/06/2013|Braidwood 2|100
10/06/2013|Browns Ferry 1|100
10/06/2013|Browns Ferry 2|100
10/06/2013|Browns Ferry 3|80
10/06/2013|Brunswick 1|100
10/06/2013|Brunswick 2|100
10/06/2013|Byron 1|100
10/06/2013|Byron 2|100
10/06/2013|Callaway|100
10/06/2013|Calvert Cliffs 1|100
10/06/2013|Calvert Cliffs 2|100
10/06/2013|Catawba 1|100
10/06/2013|Catawba 2|0
10/06/2013|Clinton|96
10/06/2013|Columbia Generating Station|100
10/06/2013|Comanche Peak 1|100
10/06/2013|Comanche Peak 2|100
10/06/2013|Cooper|100
10/06/2013|D.C. Cook 1|100
10/06/2013|D.C. Cook 2|0
10/06/2013|Davis-Besse|100
10/06/2013|Diablo Canyon 1|100
10/06/2013|Diablo Canyon 2|100
10/06/2013|Dresden 2|100
10/06/2013|Dresden 3|100
10/06/2013|Duane Arnold|100
10/06/2013|Farley 1|0
10/06/2013|Farley 2|100
10/06/2013|Fermi 2|99
10/06/2013|FitzPatrick|100
10/06/2013|Fort Calhoun|0
10/06/2013|Ginna|100
10/06/2013|Grand Gulf 1|0
10/06/2013|Harris 1|100
10/06/2013|Hatch 1|87
10/06/2013|Hatch 2|100
10/06/2013|Hope Creek 1|100
10/06/2013|Indian Point 2|100
10/06/2013|Indian Point 3|100
10/06/2013|La Salle 1|100
10/06/2013|La Salle 2|100
10/06/2013|Limerick 1|100
10/06/2013|Limerick 2|100
10/06/2013|McGuire 1|100
10/06/2013|McGuire 2|100
10/06/2013|Millstone 2|100
10/06/2013|Millstone 3|100
10/06/2013|Monticello|100
10/06/2013|Nine Mile Point 1|100
10/06/2013|Nine Mile Point 2|100
10/06/2013|North Anna 1|0
10/06/2013|North Anna 2|100
10/06/2013|Oconee 1|100
10/06/2013|Oconee 2|97
10/06/2013|Oconee 3|100
10/06/2013|Oyster Creek|22
10/06/2013|Palisades|100
10/06/2013|Palo Verde 1|100
10/06/2013|Palo Verde 2|100
10/06/2013|Palo Verde 3|0
10/06/2013|Peach Bottom 2|100
10/06/2013|Peach Bottom 3|0
10/06/2013|Perry 1|100
10/06/2013|Pilgrim 1|100
10/06/2013|Point Beach 1|100
10/06/2013|Point Beach 2|100
10/06/2013|Prairie Island 1|100
10/06/2013|Prairie Island 2|0
10/06/2013|Quad Cities 1|100
10/06/2013|Quad Cities 2|100
10/06/2013|River Bend 1|100
10/06/2013|Robinson 2|0
10/06/2013|Saint Lucie 1|0
10/06/2013|Saint Lucie 2|100
10/06/2013|Salem 1|100
10/06/2013|Salem 2|100
10/06/2013|Seabrook 1|100
10/06/2013|Sequoyah 1|79
10/06/2013|Sequoyah 2|100
10/06/2013|South Texas 1|0
10/06/2013|South Texas 2|100
10/06/2013|Summer|100
10/06/2013|Surry 1|100
10/06/2013|Surry 2|100
10/06/2013|Susquehanna 1|100
10/06/2013|Susquehanna 2|100
10/06/2013|Three Mile Island 1|100
10/06/2013|Turkey Point 3|100
10/06/2013|Turkey Point 4|100
10/06/2013|Vermont Yankee|100
10/06/2013|Vogtle 1|100
10/06/2013|Vogtle 2|100
10/06/2013|Waterford 3|100
10/06/2013|Watts Bar 1|100
10/06/2013|Wolf Creek 1|100
10/05/2013|Arkansas Nuclear 1|83
10/05/2013|Arkansas Nuclear 2|100
10/05/2013|Beaver Valley 1|0
10/05/2013|Beaver Valley 2|100
10/05/2013|Braidwood 1|100
10/05/2013|Braidwood 2|100
10/05/2013|Browns Ferry 1|100
10/05/2013|Browns Ferry 2|100
10/05/2013|Browns Ferry 3|75
10/05/2013|Brunswick 1|100
10/05/2013|Brunswick 2|100
10/05/2013|Byron 1|100
10/05/2013|Byron 2|100
10/05/2013|Callaway|100
10/05/2013|Calvert Cliffs 1|100
10/05/2013|Calvert Cliffs 2|100
10/05/2013|Catawba 1|100
10/05/2013|Catawba 2|0
10/05/2013|Clinton|95
10/05/2013|Columbia Generating Station|100
10/05/2013|Comanche Peak 1|100
10/05/2013|Comanche Peak 2|100
10/05/2013|Cooper|100
10/05/2013|D.C. Cook 1|100
10/05/2013|D.C. Cook 2|0
10/05/2013|Davis-Besse|100
10/05/2013|Diablo Canyon 1|100
10/05/2013|Diablo Canyon 2|100
10/05/2013|Dresden 2|99
10/05/2013|Dresden 3|100
10/05/2013|Duane Arnold|100
10/05/2013|Farley 1|0
10/05/2013|Farley 2|100
10/05/2013|Fermi 2|96
10/05/2013|FitzPatrick|100
10/05/2013|Fort Calhoun|0
10/05/2013|Ginna|100
10/05/2013|Grand Gulf 1|0
10/05/2013|Harris 1|100
10/05/2013|Hatch 1|94
10/05/2013|Hatch 2|100
10/05/2013|Hope Creek 1|98
10/05/2013|Indian Point 2|100
10/05/2013|Indian Point 3|100
10/05/2013|La Salle 1|100
10/05/2013|La Salle 2|100
10/05/2013|Limerick 1|100
10/05/2013|Limerick 2|100
10/05/2013|McGuire 1|100
10/05/2013|McGuire 2|100
10/05/2013|Millstone 2|100
10/05/2013|Millstone 3|100
10/05/2013|Monticello|100
10/05/2013|Nine Mile Point 1|100
10/05/2013|Nine Mile Point 2|100
10/05/2013|North Anna 1|0
10/05/2013|North Anna 2|100
10/05/2013|Oconee 1|100
10/05/2013|Oconee 2|98
10/05/2013|Oconee 3|100
10/05/2013|Oyster Creek|1
10/05/2013|Palisades|100
10/05/2013|Palo Verde 1|100
10/05/2013|Palo Verde 2|100
10/05/2013|Palo Verde 3|0
10/05/2013|Peach Bottom 2|100
10/05/2013|Peach Bottom 3|0
10/05/2013|Perry 1|100
10/05/2013|Pilgrim 1|100
10/05/2013|Point Beach 1|100
10/05/2013|Point Beach 2|100
10/05/2013|Prairie Island 1|100
10/05/2013|Prairie Island 2|0
10/05/2013|Quad Cities 1|100
10/05/2013|Quad Cities 2|100
10/05/2013|River Bend 1|100
10/05/2013|Robinson 2|0
10/05/2013|Saint Lucie 1|0
10/05/2013|Saint Lucie 2|100
10/05/2013|Salem 1|100
10/05/2013|Salem 2|100
10/05/2013|Seabrook 1|100
10/05/2013|Sequoyah 1|80
10/05/2013|Sequoyah 2|100
10/05/2013|South Texas 1|0
10/05/2013|South Texas 2|100
10/05/2013|Summer|100
10/05/2013|Surry 1|100
10/05/2013|Surry 2|100
10/05/2013|Susquehanna 1|100
10/05/2013|Susquehanna 2|100
10/05/2013|Three Mile Island 1|100
10/05/2013|Turkey Point 3|100
10/05/2013|Turkey Point 4|100
10/05/2013|Vermont Yankee|100
10/05/2013|Vogtle 1|100
10/05/2013|Vogtle 2|100
10/05/2013|Waterford 3|100
10/05/2013|Watts Bar 1|100
10/05/2013|Wolf Creek 1|100
10/04/2013|Arkansas Nuclear 1|83
10/04/2013|Arkansas Nuclear 2|100
10/04/2013|Beaver Valley 1|0
10/04/2013|Beaver Valley 2|100
10/04/2013|Braidwood 1|100
10/04/2013|Braidwood 2|100
10/04/2013|Browns Ferry 1|100
10/04/2013|Browns Ferry 2|100
10/04/2013|Browns Ferry 3|100
10/04/2013|Brunswick 1|100
10/04/2013|Brunswick 2|100
10/04/2013|Byron 1|100
10/04/2013|Byron 2|100
10/04/2013|Callaway|100
10/04/2013|Calvert Cliffs 1|100
10/04/2013|Calvert Cliffs 2|100
10/04/2013|Catawba 1|100
10/04/2013|Catawba 2|0
10/04/2013|Clinton|95
10/04/2013|Columbia Generating Station|100
10/04/2013|Comanche Peak 1|100
10/04/2013|Comanche Peak 2|100
10/04/2013|Cooper|100
10/04/2013|D.C. Cook 1|100
10/04/2013|D.C. Cook 2|0
10/04/2013|Davis-Besse|100
10/04/2013|Diablo Canyon 1|100
10/04/2013|Diablo Canyon 2|100
10/04/2013|Dresden 2|100
10/04/2013|Dresden 3|100
10/04/2013|Duane Arnold|100
10/04/2013|Farley 1|0
10/04/2013|Farley 2|100
10/04/2013|Fermi 2|95
10/04/2013|FitzPatrick|100
10/04/2013|Fort Calhoun|0
10/04/2013|Ginna|100
10/04/2013|Grand Gulf 1|46
10/04/2013|Harris 1|100
10/04/2013|Hatch 1|100
10/04/2013|Hatch 2|100
10/04/2013|Hope Creek 1|100
10/04/2013|Indian Point 2|100
10/04/2013|Indian Point 3|100
10/04/2013|La Salle 1|100
10/04/2013|La Salle 2|100
10/04/2013|Limerick 1|100
10/04/2013|Limerick 2|100
10/04/2013|McGuire 1|100
10/04/2013|McGuire 2|100
10/04/2013|Millstone 2|100
10/04/2013|Millstone 3|100
10/04/2013|Monticello|100
10/04/2013|Nine Mile Point 1|100
10/04/2013|Nine Mile Point 2|100
10/04/2013|North Anna 1|0
10/04/2013|North Anna 2|100
10/04/2013|Oconee 1|100
10/04/2013|Oconee 2|98
10/04/2013|Oconee 3|100
10/04/2013|Oyster Creek|0
10/04/2013|Palisades|100
10/04/2013|Palo Verde 1|100
10/04/2013|Palo Verde 2|100
10/04/2013|Palo Verde 3|100
10/04/2013|Peach Bottom 2|100
10/04/2013|Peach Bottom 3|0
10/04/2013|Perry 1|100
10/04/2013|Pilgrim 1|100
10/04/2013|Point Beach 1|100
10/04/2013|Point Beach 2|100
10/04/2013|Prairie Island 1|100
10/04/2013|Prairie Island 2|0
10/04/2013|Quad Cities 1|100
10/04/2013|Quad Cities 2|100
10/04/2013|River Bend 1|100
10/04/2013|Robinson 2|0
10/04/2013|Saint Lucie 1|0
10/04/2013|Saint Lucie 2|100
10/04/2013|Salem 1|100
10/04/2013|Salem 2|100
10/04/2013|Seabrook 1|100
10/04/2013|Sequoyah 1|81
10/04/2013|Sequoyah 2|100
10/04/2013|South Texas 1|0
10/04/2013|South Texas 2|100
10/04/2013|Summer|100
10/04/2013|Surry 1|100
10/04/2013|Surry 2|100
10/04/2013|Susquehanna 1|100
10/04/2013|Susquehanna 2|100
10/04/2013|Three Mile Island 1|100
10/04/2013|Turkey Point 3|100
10/04/2013|Turkey Point 4|100
10/04/2013|Vermont Yankee|100
10/04/2013|Vogtle 1|100
10/04/2013|Vogtle 2|100
10/04/2013|Waterford 3|100
10/04/2013|Watts Bar 1|100
10/04/2013|Wolf Creek 1|100
10/03/2013|Arkansas Nuclear 1|83
10/03/2013|Arkansas Nuclear 2|100
10/03/2013|Beaver Valley 1|0
10/03/2013|Beaver Valley 2|100
10/03/2013|Braidwood 1|98
10/03/2013|Braidwood 2|100
10/03/2013|Browns Ferry 1|100
10/03/2013|Browns Ferry 2|100
10/03/2013|Browns Ferry 3|100
10/03/2013|Brunswick 1|100
10/03/2013|Brunswick 2|100
10/03/2013|Byron 1|100
10/03/2013|Byron 2|100
10/03/2013|Callaway|100
10/03/2013|Calvert Cliffs 1|100
10/03/2013|Calvert Cliffs 2|100
10/03/2013|Catawba 1|100
10/03/2013|Catawba 2|0
10/03/2013|Clinton|95
10/03/2013|Columbia Generating Station|100
10/03/2013|Comanche Peak 1|100
10/03/2013|Comanche Peak 2|100
10/03/2013|Cooper|100
10/03/2013|D.C. Cook 1|100
10/03/2013|D.C. Cook 2|0
10/03/2013|Davis-Besse|100
10/03/2013|Diablo Canyon 1|100
10/03/2013|Diablo Canyon 2|100
10/03/2013|Dresden 2|100
10/03/2013|Dresden 3|100
10/03/2013|Duane Arnold|100
10/03/2013|Farley 1|0
10/03/2013|Farley 2|100
10/03/2013|Fermi 2|100
10/03/2013|FitzPatrick|100
10/03/2013|Fort Calhoun|0
10/03/2013|Ginna|100
10/03/2013|Grand Gulf 1|100
10/03/2013|Harris 1|100
10/03/2013|Hatch 1|100
10/03/2013|Hatch 2|100
10/03/2013|Hope Creek 1|100
10/03/2013|Indian Point 2|100
10/03/2013|Indian Point 3|100
10/03/2013|La Salle 1|100
10/03/2013|La Salle 2|100
10/03/2013|Limerick 1|100
10/03/2013|Limerick 2|100
10/03/2013|McGuire 1|100
10/03/2013|McGuire 2|100
10/03/2013|Millstone 2|100
10/03/2013|Millstone 3|100
10/03/2013|Monticello|100
10/03/2013|Nine Mile Point 1|100
10/03/2013|Nine Mile Point 2|100
10/03/2013|North Anna 1|0
10/03/2013|North Anna 2|100
10/03/2013|Oconee 1|100
10/03/2013|Oconee 2|99
10/03/2013|Oconee 3|100
10/03/2013|Oyster Creek|1
10/03/2013|Palisades|100
10/03/2013|Palo Verde 1|100
10/03/2013|Palo Verde 2|100
10/03/2013|Palo Verde 3|100
10/03/2013|Peach Bottom 2|100
10/03/2013|Peach Bottom 3|0
10/03/2013|Perry 1|100
10/03/2013|Pilgrim 1|100
10/03/2013|Point Beach 1|100
10/03/2013|Point Beach 2|100
10/03/2013|Prairie Island 1|100
10/03/2013|Prairie Island 2|0
10/03/2013|Quad Cities 1|100
10/03/2013|Quad Cities 2|100
10/03/2013|River Bend 1|100
10/03/2013|Robinson 2|0
10/03/2013|Saint Lucie 1|0
10/03/2013|Saint Lucie 2|100
10/03/2013|Salem 1|100
10/03/2013|Salem 2|100
10/03/2013|Seabrook 1|100
10/03/2013|Sequoyah 1|82
10/03/2013|Sequoyah 2|100
10/03/2013|South Texas 1|0
10/03/2013|South Texas 2|100
10/03/2013|Summer|100
10/03/2013|Surry 1|100
10/03/2013|Surry 2|100
10/03/2013|Susquehanna 1|100
10/03/2013|Susquehanna 2|100
10/03/2013|Three Mile Island 1|100
10/03/2013|Turkey Point 3|100
10/03/2013|Turkey Point 4|100
10/03/2013|Vermont Yankee|100
10/03/2013|Vogtle 1|100
10/03/2013|Vogtle 2|100
10/03/2013|Waterford 3|100
10/03/2013|Watts Bar 1|100
10/03/2013|Wolf Creek 1|100
10/02/2013|Arkansas Nuclear 1|83
10/02/2013|Arkansas Nuclear 2|100
10/02/2013|Beaver Valley 1|0
10/02/2013|Beaver Valley 2|100
10/02/2013|Braidwood 1|85
10/02/2013|Braidwood 2|100
10/02/2013|Browns Ferry 1|100
10/02/2013|Browns Ferry 2|100
10/02/2013|Browns Ferry 3|100
10/02/2013|Brunswick 1|100
10/02/2013|Brunswick 2|100
10/02/2013|Byron 1|100
10/02/2013|Byron 2|100
10/02/2013|Callaway|100
10/02/2013|Calvert Cliffs 1|100
10/02/2013|Calvert Cliffs 2|100
10/02/2013|Catawba 1|100
10/02/2013|Catawba 2|0
10/02/2013|Clinton|96
10/02/2013|Columbia Generating Station|100
10/02/2013|Comanche Peak 1|100
10/02/2013|Comanche Peak 2|100
10/02/2013|Cooper|100
10/02/2013|D.C. Cook 1|100
10/02/2013|D.C. Cook 2|0
10/02/2013|Davis-Besse|100
10/02/2013|Diablo Canyon 1|100
10/02/2013|Diablo Canyon 2|100
10/02/2013|Dresden 2|100
10/02/2013|Dresden 3|100
10/02/2013|Duane Arnold|100
10/02/2013|Farley 1|0
10/02/2013|Farley 2|100
10/02/2013|Fermi 2|91
10/02/2013|FitzPatrick|100
10/02/2013|Fort Calhoun|0
10/02/2013|Ginna|100
10/02/2013|Grand Gulf 1|100
10/02/2013|Harris 1|100
10/02/2013|Hatch 1|100
10/02/2013|Hatch 2|100
10/02/2013|Hope Creek 1|100
10/02/2013|Indian Point 2|100
10/02/2013|Indian Point 3|100
10/02/2013|La Salle 1|100
10/02/2013|La Salle 2|100
10/02/2013|Limerick 1|100
10/02/2013|Limerick 2|100
10/02/2013|McGuire 1|100
10/02/2013|McGuire 2|100
10/02/2013|Millstone 2|100
10/02/2013|Millstone 3|100
10/02/2013|Monticello|100
10/02/2013|Nine Mile Point 1|100
10/02/2013|Nine Mile Point 2|100
10/02/2013|North Anna 1|0
10/02/2013|North Anna 2|100
10/02/2013|Oconee 1|100
10/02/2013|Oconee 2|100
10/02/2013|Oconee 3|100
10/02/2013|Oyster Creek|0
10/02/2013|Palisades|100
10/02/2013|Palo Verde 1|100
10/02/2013|Palo Verde 2|100
10/02/2013|Palo Verde 3|100
10/02/2013|Peach Bottom 2|100
10/02/2013|Peach Bottom 3|0
10/02/2013|Perry 1|100
10/02/2013|Pilgrim 1|100
10/02/2013|Point Beach 1|100
10/02/2013|Point Beach 2|100
10/02/2013|Prairie Island 1|100
10/02/2013|Prairie Island 2|0
10/02/2013|Quad Cities 1|100
10/02/2013|Quad Cities 2|100
10/02/2013|River Bend 1|100
10/02/2013|Robinson 2|0
10/02/2013|Saint Lucie 1|0
10/02/2013|Saint Lucie 2|100
10/02/2013|Salem 1|100
10/02/2013|Salem 2|100
10/02/2013|Seabrook 1|100
10/02/2013|Sequoyah 1|82
10/02/2013|Sequoyah 2|100
10/02/2013|South Texas 1|0
10/02/2013|South Texas 2|100
10/02/2013|Summer|100
10/02/2013|Surry 1|100
10/02/2013|Surry 2|100
10/02/2013|Susquehanna 1|100
10/02/2013|Susquehanna 2|100
10/02/2013|Three Mile Island 1|100
10/02/2013|Turkey Point 3|100
10/02/2013|Turkey Point 4|100
10/02/2013|Vermont Yankee|100
10/02/2013|Vogtle 1|100
10/02/2013|Vogtle 2|100
10/02/2013|Waterford 3|100
10/02/2013|Watts Bar 1|100
10/02/2013|Wolf Creek 1|100
10/01/2013|Arkansas Nuclear 1|83
10/01/2013|Arkansas Nuclear 2|100
10/01/2013|Beaver Valley 1|0
10/01/2013|Beaver Valley 2|100
10/01/2013|Braidwood 1|47
10/01/2013|Braidwood 2|100
10/01/2013|Browns Ferry 1|100
10/01/2013|Browns Ferry 2|100
10/01/2013|Browns Ferry 3|100
10/01/2013|Brunswick 1|100
10/01/2013|Brunswick 2|100
10/01/2013|Byron 1|100
10/01/2013|Byron 2|100
10/01/2013|Callaway|100
10/01/2013|Calvert Cliffs 1|100
10/01/2013|Calvert Cliffs 2|100
10/01/2013|Catawba 1|100
10/01/2013|Catawba 2|0
10/01/2013|Clinton|96
10/01/2013|Columbia Generating Station|100
10/01/2013|Comanche Peak 1|100
10/01/2013|Comanche Peak 2|100
10/01/2013|Cooper|100
10/01/2013|D.C. Cook 1|100
10/01/2013|D.C. Cook 2|48
10/01/2013|Davis-Besse|100
10/01/2013|Diablo Canyon 1|100
10/01/2013|Diablo Canyon 2|100
10/01/2013|Dresden 2|100
10/01/2013|Dresden 3|100
10/01/2013|Duane Arnold|100
10/01/2013|Farley 1|0
10/01/2013|Farley 2|100
10/01/2013|Fermi 2|100
10/01/2013|FitzPatrick|100
10/01/2013|Fort Calhoun|0
10/01/2013|Ginna|100
10/01/2013|Grand Gulf 1|90
10/01/2013|Harris 1|100
10/01/2013|Hatch 1|100
10/01/2013|Hatch 2|100
10/01/2013|Hope Creek 1|100
10/01/2013|Indian Point 2|100
10/01/2013|Indian Point 3|100
10/01/2013|La Salle 1|100
10/01/2013|La Salle 2|100
10/01/2013|Limerick 1|100
10/01/2013|Limerick 2|100
10/01/2013|McGuire 1|100
10/01/2013|McGuire 2|100
10/01/2013|Millstone 2|100
10/01/2013|Millstone 3|100
10/01/2013|Monticello|100
10/01/2013|Nine Mile Point 1|100
10/01/2013|Nine Mile Point 2|100
10/01/2013|North Anna 1|0
10/01/2013|North Anna 2|100
10/01/2013|Oconee 1|100
10/01/2013|Oconee 2|100
10/01/2013|Oconee 3|100
10/01/2013|Oyster Creek|0
10/01/2013|Palisades|100
10/01/2013|Palo Verde 1|100
10/01/2013|Palo Verde 2|100
10/01/2013|Palo Verde 3|100
10/01/2013|Peach Bottom 2|100
10/01/2013|Peach Bottom 3|0
10/01/2013|Perry 1|100
10/01/2013|Pilgrim 1|100
10/01/2013|Point Beach 1|100
10/01/2013|Point Beach 2|100
10/01/2013|Prairie Island 1|100
10/01/2013|Prairie Island 2|0
10/01/2013|Quad Cities 1|100
10/01/2013|Quad Cities 2|85
10/01/2013|River Bend 1|100
10/01/2013|Robinson 2|0
10/01/2013|Saint Lucie 1|0
10/01/2013|Saint Lucie 2|100
10/01/2013|Salem 1|100
10/01/2013|Salem 2|100
10/01/2013|Seabrook 1|100
10/01/2013|Sequoyah 1|82
10/01/2013|Sequoyah 2|100
10/01/2013|South Texas 1|17
10/01/2013|South Texas 2|100
10/01/2013|Summer|100
10/01/2013|Surry 1|100
10/01/2013|Surry 2|100
10/01/2013|Susquehanna 1|100
10/01/2013|Susquehanna 2|100
10/01/2013|Three Mile Island 1|100
10/01/2013|Turkey Point 3|100
10/01/2013|Turkey Point 4|100
10/01/2013|Vermont Yankee|99
10/01/2013|Vogtle 1|100
10/01/2013|Vogtle 2|100
10/01/2013|Waterford 3|100
10/01/2013|Watts Bar 1|100
10/01/2013|Wolf Creek 1|48
09/30/2013|Arkansas Nuclear 1|83
09/30/2013|Arkansas Nuclear 2|100
09/30/2013|Beaver Valley 1|0
09/30/2013|Beaver Valley 2|100
09/30/2013|Braidwood 1|0
09/30/2013|Braidwood 2|100
09/30/2013|Browns Ferry 1|100
09/30/2013|Browns Ferry 2|100
09/30/2013|Browns Ferry 3|100
09/30/2013|Brunswick 1|100
09/30/2013|Brunswick 2|100
09/30/2013|Byron 1|100
09/30/2013|Byron 2|100
09/30/2013|Callaway|100
09/30/2013|Calvert Cliffs 1|100
09/30/2013|Calvert Cliffs 2|100
09/30/2013|Catawba 1|100
09/30/2013|Catawba 2|0
09/30/2013|Clinton|96
09/30/2013|Columbia Generating Station|100
09/30/2013|Comanche Peak 1|100
09/30/2013|Comanche Peak 2|100
09/30/2013|Cooper|100
09/30/2013|D.C. Cook 1|100
09/30/2013|D.C. Cook 2|52
09/30/2013|Davis-Besse|100
09/30/2013|Diablo Canyon 1|100
09/30/2013|Diablo Canyon 2|100
09/30/2013|Dresden 2|100
09/30/2013|Dresden 3|100
09/30/2013|Duane Arnold|100
09/30/2013|Farley 1|0
09/30/2013|Farley 2|100
09/30/2013|Fermi 2|90
09/30/2013|FitzPatrick|100
09/30/2013|Fort Calhoun|0
09/30/2013|Ginna|100
09/30/2013|Grand Gulf 1|100
09/30/2013|Harris 1|100
09/30/2013|Hatch 1|100
09/30/2013|Hatch 2|100
09/30/2013|Hope Creek 1|100
09/30/2013|Indian Point 2|100
09/30/2013|Indian Point 3|100
09/30/2013|La Salle 1|100
09/30/2013|La Salle 2|73
09/30/2013|Limerick 1|100
09/30/2013|Limerick 2|100
09/30/2013|McGuire 1|100
09/30/2013|McGuire 2|100
09/30/2013|Millstone 2|100
09/30/2013|Millstone 3|100
09/30/2013|Monticello|100
09/30/2013|Nine Mile Point 1|100
09/30/2013|Nine Mile Point 2|100
09/30/2013|North Anna 1|0
09/30/2013|North Anna 2|100
09/30/2013|Oconee 1|100
09/30/2013|Oconee 2|100
09/30/2013|Oconee 3|100
09/30/2013|Oyster Creek|53
09/30/2013|Palisades|100
09/30/2013|Palo Verde 1|100
09/30/2013|Palo Verde 2|100
09/30/2013|Palo Verde 3|100
09/30/2013|Peach Bottom 2|100
09/30/2013|Peach Bottom 3|0
09/30/2013|Perry 1|100
09/30/2013|Pilgrim 1|100
09/30/2013|Point Beach 1|100
09/30/2013|Point Beach 2|100
09/30/2013|Prairie Island 1|100
09/30/2013|Prairie Island 2|0
09/30/2013|Quad Cities 1|100
09/30/2013|Quad Cities 2|100
09/30/2013|River Bend 1|100
09/30/2013|Robinson 2|0
09/30/2013|Saint Lucie 1|0
09/30/2013|Saint Lucie 2|100
09/30/2013|Salem 1|100
09/30/2013|Salem 2|100
09/30/2013|Seabrook 1|100
09/30/2013|Sequoyah 1|83
09/30/2013|Sequoyah 2|100
09/30/2013|South Texas 1|87
09/30/2013|South Texas 2|100
09/30/2013|Summer|100
09/30/2013|Surry 1|100
09/30/2013|Surry 2|100
09/30/2013|Susquehanna 1|100
09/30/2013|Susquehanna 2|100
09/30/2013|Three Mile Island 1|100
09/30/2013|Turkey Point 3|100
09/30/2013|Turkey Point 4|100
09/30/2013|Vermont Yankee|99
09/30/2013|Vogtle 1|100
09/30/2013|Vogtle 2|100
09/30/2013|Waterford 3|100
09/30/2013|Watts Bar 1|100
09/30/2013|Wolf Creek 1|7
09/29/2013|Arkansas Nuclear 1|81
